"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","ID"
"4417",3903370,7610780,0,6072640,3885060,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",17,"D2-F0-G1-X2-hake-age-3"
"4418",3911880,4273670,0,5940790,3826100,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",18,"D2-F0-G1-X2-hake-age-3"
"4419",3803500,4545650,0,5837370,3905310,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",19,"D2-F0-G1-X2-hake-age-3"
"4420",3953610,2900880,0,5774460,3770160,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",20,"D2-F0-G1-X2-hake-age-3"
"4421",4432180,390809,0,5755200,3488580,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",21,"D2-F0-G1-X2-hake-age-3"
"4422",4852580,17806700,0,5759510,6856320,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",22,"D2-F0-G1-X2-hake-age-3"
"4423",5109570,692465,0,5770270,3388290,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",23,"D2-F0-G1-X2-hake-age-3"
"4424",5120020,39355.1,0,5776860,3248730,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",24,"D2-F0-G1-X2-hake-age-3"
"4425",5739830,16467000,0,5933850,6409480,0,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",25,"D2-F0-G1-X2-hake-age-3"
"4426",6691840,8790780,0.195096,6159130,4562740,0.219307,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",26,"D2-F0-G1-X2-hake-age-3"
"4427",5624420,3171430,0.195096,5072880,3445750,0.22644,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",27,"D2-F0-G1-X2-hake-age-3"
"4428",5241390,500039,0.195096,4329280,2941620,0.252236,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",28,"D2-F0-G1-X2-hake-age-3"
"4429",5667780,22747900,0.195096,3837690,10656100,0.322944,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",29,"D2-F0-G1-X2-hake-age-3"
"4430",5529110,286678,0.195096,3187030,2601510,0.374135,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",30,"D2-F0-G1-X2-hake-age-3"
"4431",4851550,1062530,0.195096,2557000,2544360,0.410206,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",31,"D2-F0-G1-X2-hake-age-3"
"4432",5068070,428328,0.195096,2424550,2295050,0.436844,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",32,"D2-F0-G1-X2-hake-age-3"
"4433",5604080,358244,0.195096,2400200,2256610,0.511836,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",33,"D2-F0-G1-X2-hake-age-3"
"4434",4903070,7864640,0.195096,1851020,4878310,0.582908,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",34,"D2-F0-G1-X2-hake-age-3"
"4435",3894180,516067,0.195096,1321980,1817790,0.655997,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",35,"D2-F0-G1-X2-hake-age-3"
"4436",2975160,1185250,0.195096,961760,1694680,0.66564,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",36,"D2-F0-G1-X2-hake-age-3"
"4437",2614240,724963,0.195096,897884,1449570,0.624348,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",37,"D2-F0-G1-X2-hake-age-3"
"4438",2535410,1285350,0.195096,893717,1521620,0.605778,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",38,"D2-F0-G1-X2-hake-age-3"
"4439",2175970,17770900,0.195096,743365,12306200,0.642542,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",39,"D2-F0-G1-X2-hake-age-3"
"4440",1793280,8026530,0.195096,592604,3099470,0.648919,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",40,"D2-F0-G1-X2-hake-age-3"
"4441",1565110,1845520,0.195096,551220,1273780,0.529739,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",41,"D2-F0-G1-X2-hake-age-3"
"4442",2314770,766486,0.195096,1110400,1511090,0.416928,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",42,"D2-F0-G1-X2-hake-age-3"
"4443",3808190,3365230,0.195096,1828080,3044050,0.452003,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",43,"D2-F0-G1-X2-hake-age-3"
"4444",4489540,323975,0.195096,1759720,1596090,0.608454,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",44,"D2-F0-G1-X2-hake-age-3"
"4445",4326470,560255,0.195096,1286110,1475500,0.832141,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",45,"D2-F0-G1-X2-hake-age-3"
"4446",3981670,5382790,0.195096,933188,3745820,1.0596,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",46,"D2-F0-G1-X2-hake-age-3"
"4447",3616400,3383640,0.195096,701983,1991300,1.38904,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",47,"D2-F0-G1-X2-hake-age-3"
"4448",3097500,137089,0.195096,456022,789174,1.80315,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",48,"D2-F0-G1-X2-hake-age-3"
"4449",3056370,11359600,0.195096,479214,11697100,1.50355,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",49,"D2-F0-G1-X2-hake-age-3"
"4450",3529230,711542,0.195096,547949,1012950,1.93831,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",50,"D2-F0-G1-X2-hake-age-3"
"4451",3721640,315561,0.195096,405645,733645,1.72566,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",51,"D2-F0-G1-X2-hake-age-3"
"4452",4470510,446917,0.195096,1222680,1343570,0.70857,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",52,"D2-F0-G1-X2-hake-age-3"
"4453",5270840,365944,0.195096,1871860,1526060,0.611486,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",53,"D2-F0-G1-X2-hake-age-3"
"4454",4602400,488866,0.195096,1386260,1493820,0.797208,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",54,"D2-F0-G1-X2-hake-age-3"
"4455",3531380,2204250,0.195096,818050,2680880,1.10953,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",55,"D2-F0-G1-X2-hake-age-3"
"4456",2576320,309663,0.195096,495549,880330,1.26366,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",56,"D2-F0-G1-X2-hake-age-3"
"4457",1864840,27051.6,0.195096,367553,649820,1.06424,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",57,"D2-F0-G1-X2-hake-age-3"
"4458",1495910,581789,0.195096,413323,830100,0.707639,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",58,"D2-F0-G1-X2-hake-age-3"
"4459",1285170,1600870,0.195096,457188,1084770,0.579192,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",59,"D2-F0-G1-X2-hake-age-3"
"4460",998278,22190400,0.195096,381492,18973400,0.537514,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",60,"D2-F0-G1-X2-hake-age-3"
"4461",758513,494777,0.195096,316154,649999,0.444597,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",61,"D2-F0-G1-X2-hake-age-3"
"4462",786677,5718050,0.195096,414388,1962380,0.343469,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",62,"D2-F0-G1-X2-hake-age-3"
"4463",1934580,583510,0.195096,1395210,1380350,0.272462,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",63,"D2-F0-G1-X2-hake-age-3"
"4464",3197320,1712100,0.195096,2389030,2124150,0.273111,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",64,"D2-F0-G1-X2-hake-age-3"
"4465",3297460,1815900,0.195096,2239310,2151130,0.312799,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",65,"D2-F0-G1-X2-hake-age-3"
"4466",3000270,52448.7,0.195096,1773320,1253270,0.366863,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",66,"D2-F0-G1-X2-hake-age-3"
"4467",2444810,3304470,0.195096,1314980,3092250,0.392583,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",67,"D2-F0-G1-X2-hake-age-3"
"4468",1953330,474851,0.195096,1011400,1151260,0.397864,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",68,"D2-F0-G1-X2-hake-age-3"
"4469",1518210,574483,0.195096,797677,1071970,0.383222,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",69,"D2-F0-G1-X2-hake-age-3"
"4470",1226960,3984060,0.195096,695862,3539160,0.348013,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",70,"D2-F0-G1-X2-hake-age-3"
"4471",1052380,1208450,0.195096,650569,1269100,0.323547,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",71,"D2-F0-G1-X2-hake-age-3"
"4472",851214,42873.2,0.195096,564673,722236,0.299061,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",72,"D2-F0-G1-X2-hake-age-3"
"4473",782580,3316790,0.195096,563386,3168500,0.268981,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",73,"D2-F0-G1-X2-hake-age-3"
"4474",781343,113671,0.195096,592100,757934,0.261979,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",74,"D2-F0-G1-X2-hake-age-3"
"4475",678960,1385020,0.195096,534132,1444910,0.253594,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",75,"D2-F0-G1-X2-hake-age-3"
"4476",610021,992804,0.195096,510333,1185270,0.236597,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",76,"D2-F0-G1-X2-hake-age-3"
"4477",568956,169551,0.195096,505816,703409,0.226338,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",77,"D2-F0-G1-X2-hake-age-3"
"4478",485917,222633,0.195096,457118,699994,0.209419,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",78,"D2-F0-G1-X2-hake-age-3"
"4479",422435,1904970,0.195096,415891,2120930,0.201735,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",79,"D2-F0-G1-X2-hake-age-3"
"4480",348183,1471670,0.195096,365969,1513300,0.185382,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",80,"D2-F0-G1-X2-hake-age-3"
"4481",269820,331525,0.195096,316476,655925,0.162357,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",81,"D2-F0-G1-X2-hake-age-3"
"4482",243860,316542,0.195096,312555,651111,0.15193,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",82,"D2-F0-G1-X2-hake-age-3"
"4483",269548,463960,0.195096,349337,830985,0.153701,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",83,"D2-F0-G1-X2-hake-age-3"
"4484",278360,384475,0.195096,367587,809090,0.150716,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",84,"D2-F0-G1-X2-hake-age-3"
"4485",255627,799425,0.195096,360770,1302760,0.137113,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",85,"D2-F0-G1-X2-hake-age-3"
"4486",229694,309834,0.195096,355810,766886,0.123619,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",86,"D2-F0-G1-X2-hake-age-3"
"4487",210957,350984,0.195096,362634,817218,0.111765,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",87,"D2-F0-G1-X2-hake-age-3"
"4488",207104,49015.2,0.195096,390143,660863,0.101671,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",88,"D2-F0-G1-X2-hake-age-3"
"4489",208680,1466070,0.195096,427492,2570060,0.0930669,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",89,"D2-F0-G1-X2-hake-age-3"
"4490",198778,45192.5,0.195096,454783,756946,0.0816866,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",90,"D2-F0-G1-X2-hake-age-3"
"4491",183258,1134390,0.195096,483656,1842060,0.0709754,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",91,"D2-F0-G1-X2-hake-age-3"
"4492",203630,763730,0.195096,572672,1510730,0.0674468,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",92,"D2-F0-G1-X2-hake-age-3"
"4493",240487,1669010,0.195096,695519,2995320,0.0671327,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",93,"D2-F0-G1-X2-hake-age-3"
"4494",266061,367767,0.195096,798656,1525600,0.0641562,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",94,"D2-F0-G1-X2-hake-age-3"
"4495",318868,61982.2,0.195096,927128,1451100,0.0674175,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",95,"D2-F0-G1-X2-hake-age-3"
"4496",395561,1646250,0.195096,1104820,3420450,0.0684024,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",96,"D2-F0-G1-X2-hake-age-3"
"4497",455068,321532,0.195096,1300200,2210580,0.0668304,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",97,"D2-F0-G1-X2-hake-age-3"
"4498",434404,513155,0.195096,1432580,2438830,0.0565786,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",98,"D2-F0-G1-X2-hake-age-3"
"4499",445496,4215270,0.195096,1631140,2728220,0.05133,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",99,"D2-F0-G1-X2-hake-age-3"
"4500",487796,873910,0.195096,1903860,2683210,0.0478667,"D2-F0-G1-X2-hake-age",3,"D2","F0","G1","X2","hake-age",100,"D2-F0-G1-X2-hake-age-3"
"4501",5007440,285213,0,17067900,11620100,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",1,"D2-F0-G1-X2-hake-age-4"
"4502",5007170,5082860,0,17067800,4749750,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",2,"D2-F0-G1-X2-hake-age-4"
"4503",4991490,733182,0,17069700,4763390,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",3,"D2-F0-G1-X2-hake-age-4"
"4504",4827300,865133,0,17063100,4779690,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",4,"D2-F0-G1-X2-hake-age-4"
"4505",4669970,526012,0,16696700,4793440,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",5,"D2-F0-G1-X2-hake-age-4"
"4506",4568680,1198610,0,15772300,4798360,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",6,"D2-F0-G1-X2-hake-age-4"
"4507",4259340,118543,0,14637500,4807780,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",7,"D2-F0-G1-X2-hake-age-4"
"4508",3852470,2870460,0,13500300,4825790,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",8,"D2-F0-G1-X2-hake-age-4"
"4509",3447090,618816,0,12455800,4840110,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",9,"D2-F0-G1-X2-hake-age-4"
"4510",3068780,2794740,0,11542500,4878810,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",10,"D2-F0-G1-X2-hake-age-4"
"4511",2813440,238025,0,10769100,4878250,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",11,"D2-F0-G1-X2-hake-age-4"
"4512",2686890,777579,0,10128200,4920230,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",12,"D2-F0-G1-X2-hake-age-4"
"4513",2612820,893046,0,9606060,4972540,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",13,"D2-F0-G1-X2-hake-age-4"
"4514",2553490,649671,0,9185570,5021630,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",14,"D2-F0-G1-X2-hake-age-4"
"4515",2389050,32634,0,8850330,5085830,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",15,"D2-F0-G1-X2-hake-age-4"
"4516",2216470,1266830,0,8588500,5218210,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",16,"D2-F0-G1-X2-hake-age-4"
"4517",2047480,16984700,0,8389190,6030660,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",17,"D2-F0-G1-X2-hake-age-4"
"4518",1851790,2692310,0,8243140,5484340,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",18,"D2-F0-G1-X2-hake-age-4"
"4519",1771770,1711730,0,8149860,5450200,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",19,"D2-F0-G1-X2-hake-age-4"
"4520",2633190,289107,0,8140080,5391140,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",20,"D2-F0-G1-X2-hake-age-4"
"4521",4028850,10895800,0,8189830,6637120,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",21,"D2-F0-G1-X2-hake-age-4"
"4522",4681540,68594100,0,8231020,24272500,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",22,"D2-F0-G1-X2-hake-age-4"
"4523",4794110,3273810,0,8264840,5528460,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",23,"D2-F0-G1-X2-hake-age-4"
"4524",5451260,5189600,0,8450060,5572180,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",24,"D2-F0-G1-X2-hake-age-4"
"4525",9846550,13344600,0,9658320,7568700,0,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",25,"D2-F0-G1-X2-hake-age-4"
"4526",15563200,79856.6,0.195096,11283800,4217290,0.319388,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",26,"D2-F0-G1-X2-hake-age-4"
"4527",14799100,5621890,0.195096,8861830,5332690,0.36401,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",27,"D2-F0-G1-X2-hake-age-4"
"4528",12964700,1376920,0.195096,6613440,3821060,0.430771,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",28,"D2-F0-G1-X2-hake-age-4"
"4529",10927200,5898940,0.195096,4765370,5051490,0.506919,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",29,"D2-F0-G1-X2-hake-age-4"
"4530",8690490,864490,0.195096,3303720,3011750,0.582608,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",30,"D2-F0-G1-X2-hake-age-4"
"4531",6873470,3737560,0.195096,2316570,3631860,0.660367,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",31,"D2-F0-G1-X2-hake-age-4"
"4532",5501120,904788,0.195096,1689880,2282810,0.701516,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",32,"D2-F0-G1-X2-hake-age-4"
"4533",4506610,2155200,0.195096,1311430,2432430,0.775265,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",33,"D2-F0-G1-X2-hake-age-4"
"4534",3665850,891897,0.195096,1002920,1719110,0.817611,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",34,"D2-F0-G1-X2-hake-age-4"
"4535",3031560,5541310,0.195096,790636,4728250,0.889718,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",35,"D2-F0-G1-X2-hake-age-4"
"4536",2478360,2040690,0.195096,603302,1813060,0.938348,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",36,"D2-F0-G1-X2-hake-age-4"
"4537",2070210,119665,0.195096,488097,837277,0.949794,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",37,"D2-F0-G1-X2-hake-age-4"
"4538",1947230,195605,0.195096,541916,895040,0.740213,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",38,"D2-F0-G1-X2-hake-age-4"
"4539",2004710,1322660,0.195096,633659,1627190,0.698887,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",39,"D2-F0-G1-X2-hake-age-4"
"4540",1806710,548636,0.195096,513043,1057560,0.85078,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",40,"D2-F0-G1-X2-hake-age-4"
"4541",1451080,348526,0.195096,334644,690590,1.05248,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",41,"D2-F0-G1-X2-hake-age-4"
"4542",1168880,790944,0.195096,251937,699739,1.03172,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",42,"D2-F0-G1-X2-hake-age-4"
"4543",1019660,4256910,0.195096,241052,2738550,0.94125,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",43,"D2-F0-G1-X2-hake-age-4"
"4544",889699,209535,0.195096,216218,467813,0.908726,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",44,"D2-F0-G1-X2-hake-age-4"
"4545",827838,2168770,0.195096,209108,919895,0.790059,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",45,"D2-F0-G1-X2-hake-age-4"
"4546",1075010,96662.7,0.195096,357768,648300,0.616169,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",46,"D2-F0-G1-X2-hake-age-4"
"4547",1413620,2476790,0.195096,498961,1972340,0.638755,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",47,"D2-F0-G1-X2-hake-age-4"
"4548",1557820,1296480,0.195096,457066,1177370,0.808532,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",48,"D2-F0-G1-X2-hake-age-4"
"4549",1634120,2183750,0.195096,390758,1408530,0.983839,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",49,"D2-F0-G1-X2-hake-age-4"
"4550",1705800,2952450,0.195096,426457,1880770,0.865598,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",50,"D2-F0-G1-X2-hake-age-4"
"4551",1930360,2764800,0.195096,544799,2178570,0.776514,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",51,"D2-F0-G1-X2-hake-age-4"
"4552",2119330,261060,0.195096,598917,967233,0.783386,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",52,"D2-F0-G1-X2-hake-age-4"
"4553",2375500,1330040,0.195096,667854,1542880,0.795246,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",53,"D2-F0-G1-X2-hake-age-4"
"4554",2599350,938336,0.195096,735205,1439660,0.8078,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",54,"D2-F0-G1-X2-hake-age-4"
"4555",2472720,2226340,0.195096,658188,2182350,0.885057,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",55,"D2-F0-G1-X2-hake-age-4"
"4556",2084110,1832850,0.195096,509504,1623010,0.9496,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",56,"D2-F0-G1-X2-hake-age-4"
"4557",1755140,2046770,0.195096,441469,1585480,0.851421,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",57,"D2-F0-G1-X2-hake-age-4"
"4558",1560200,1769700,0.195096,463298,1587550,0.695,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",58,"D2-F0-G1-X2-hake-age-4"
"4559",1494800,60041.2,0.195096,511101,857772,0.620587,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",59,"D2-F0-G1-X2-hake-age-4"
"4560",1440960,37734.5,0.195096,505525,861168,0.612792,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",60,"D2-F0-G1-X2-hake-age-4"
"4561",1361250,3308750,0.195096,472346,2504100,0.616249,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",61,"D2-F0-G1-X2-hake-age-4"
"4562",1199240,1376280,0.195096,413117,1173390,0.638422,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",62,"D2-F0-G1-X2-hake-age-4"
"4563",944647,3395600,0.195096,333627,1699110,0.578918,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",63,"D2-F0-G1-X2-hake-age-4"
"4564",864302,1581340,0.195096,367417,1115260,0.45382,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",64,"D2-F0-G1-X2-hake-age-4"
"4565",932521,3818430,0.195096,443986,1977470,0.441916,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",65,"D2-F0-G1-X2-hake-age-4"
"4566",1013280,1186400,0.195096,454786,1078250,0.48783,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",66,"D2-F0-G1-X2-hake-age-4"
"4567",1092060,273914,0.195096,429246,875177,0.571207,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",67,"D2-F0-G1-X2-hake-age-4"
"4568",1147400,14726300,0.195096,387666,13725700,0.674096,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",68,"D2-F0-G1-X2-hake-age-4"
"4569",1157110,1283110,0.195096,331343,913971,0.839149,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",69,"D2-F0-G1-X2-hake-age-4"
"4570",1050990,235308,0.195096,273611,603069,0.720095,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",70,"D2-F0-G1-X2-hake-age-4"
"4571",1371390,869914,0.195096,653446,1289860,0.404579,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",71,"D2-F0-G1-X2-hake-age-4"
"4572",1790670,280700,0.195096,1025690,1379860,0.362954,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",72,"D2-F0-G1-X2-hake-age-4"
"4573",1628200,1459230,0.195096,874798,1704960,0.391524,"D2-F0-G1-X2-hake-age",4,"D2","F0","G1","X2","hake-age",73,"D2-F0-G1-X2-hake-age-4"
