"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","E","ID"
"9467",1198400,344384,0.195096,1104460,270328,0.197374,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",67,NA,"D3-F0-G1-X3-hake-age-11"
"9468",1091310,1085480,0.195096,1044300,987962,0.202719,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",68,NA,"D3-F0-G1-X3-hake-age-11"
"9469",868274,658800,0.195096,838866,556105,0.199519,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",69,NA,"D3-F0-G1-X3-hake-age-11"
"9470",655850,4063260,0.195096,632550,3939130,0.19105,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",70,NA,"D3-F0-G1-X3-hake-age-11"
"9471",522199,163764,0.195096,500734,120062,0.211027,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",71,NA,"D3-F0-G1-X3-hake-age-11"
"9472",458669,180294,0.195096,427070,207228,0.161708,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",72,NA,"D3-F0-G1-X3-hake-age-11"
"9473",510025,274813,0.195096,486399,257061,0.166482,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",73,NA,"D3-F0-G1-X3-hake-age-11"
"9474",567074,1190910,0.195096,552224,1090690,0.178168,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",74,NA,"D3-F0-G1-X3-hake-age-11"
"9475",486103,1400460,0.195096,480213,1153140,0.184869,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",75,NA,"D3-F0-G1-X3-hake-age-11"
"9476",381556,774082,0.195096,380501,637500,0.197551,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",76,NA,"D3-F0-G1-X3-hake-age-11"
"9477",318640,2315100,0.195096,313145,2126850,0.195766,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",77,NA,"D3-F0-G1-X3-hake-age-11"
"9478",306006,786973,0.195096,290741,680698,0.199348,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",78,NA,"D3-F0-G1-X3-hake-age-11"
"9479",300561,2861000,0.195096,274286,2585130,0.191689,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",79,NA,"D3-F0-G1-X3-hake-age-11"
"9480",312161,364384,0.195096,280982,214511,0.195684,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",80,NA,"D3-F0-G1-X3-hake-age-11"
"9481",326769,173996,0.195096,292631,190062,0.190229,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",81,NA,"D3-F0-G1-X3-hake-age-11"
"9482",348449,1756430,0.195096,312238,1450890,0.183099,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",82,NA,"D3-F0-G1-X3-hake-age-11"
"9483",369183,506597,0.195096,331244,490597,0.216142,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",83,NA,"D3-F0-G1-X3-hake-age-11"
"9484",336072,844932,0.195096,292484,672354,0.216194,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",84,NA,"D3-F0-G1-X3-hake-age-11"
"9485",320970,1886980,0.195096,272225,1939720,0.230144,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",85,NA,"D3-F0-G1-X3-hake-age-11"
"9486",326785,79920.3,0.195096,268742,64018.8,0.212439,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",86,NA,"D3-F0-G1-X3-hake-age-11"
"9487",321142,957915,0.195096,262437,911284,0.178609,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",87,NA,"D3-F0-G1-X3-hake-age-11"
"9488",348207,585261,0.195096,299688,483365,0.186398,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",88,NA,"D3-F0-G1-X3-hake-age-11"
"9489",366878,755040,0.195096,330632,749181,0.201602,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",89,NA,"D3-F0-G1-X3-hake-age-11"
"9490",352533,685702,0.195096,320982,674052,0.195334,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",90,NA,"D3-F0-G1-X3-hake-age-11"
"9491",347601,228813,0.195096,317778,235056,0.204907,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",91,NA,"D3-F0-G1-X3-hake-age-11"
"9492",343009,2611760,0.195096,311567,2078930,0.196652,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",92,NA,"D3-F0-G1-X3-hake-age-11"
"9493",343545,899294,0.195096,315892,780745,0.173714,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",93,NA,"D3-F0-G1-X3-hake-age-11"
"9494",337431,2191030,0.195096,318702,1695250,0.20646,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",94,NA,"D3-F0-G1-X3-hake-age-11"
"9495",403940,8580010,0.195096,363407,6658030,0.206391,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",95,NA,"D3-F0-G1-X3-hake-age-11"
"9496",528104,182588,0.195096,451810,114581,0.202458,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",96,NA,"D3-F0-G1-X3-hake-age-11"
"9497",669496,609307,0.195096,553269,732839,0.204948,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",97,NA,"D3-F0-G1-X3-hake-age-11"
"9498",1126710,1231460,0.195096,893570,895848,0.227649,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",98,NA,"D3-F0-G1-X3-hake-age-11"
"9499",1561460,122648,0.195096,1191810,221448,0.231674,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",99,NA,"D3-F0-G1-X3-hake-age-11"
"9500",1522320,743649,0.195096,1130660,610346,0.242447,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",100,NA,"D3-F0-G1-X3-hake-age-11"
"9501",5007440,477383,0,5628560,3387650,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",1,NA,"D3-F0-G1-X3-hake-age-12"
"9502",5007140,1182930,0,5628500,1435570,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",2,NA,"D3-F0-G1-X3-hake-age-12"
"9503",4992150,734358,0,5626760,1422010,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",3,NA,"D3-F0-G1-X3-hake-age-12"
"9504",4818510,3105240,0,5598000,1402690,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",4,NA,"D3-F0-G1-X3-hake-age-12"
"9505",4450590,459943,0,5431670,1378740,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",5,NA,"D3-F0-G1-X3-hake-age-12"
"9506",4041490,425404,0,5092570,1347910,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",6,NA,"D3-F0-G1-X3-hake-age-12"
"9507",3741760,19681800,0,4690890,7360690,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",7,NA,"D3-F0-G1-X3-hake-age-12"
"9508",3514020,682440,0,4290810,984311,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",8,NA,"D3-F0-G1-X3-hake-age-12"
"9509",3283870,2260770,0,3952010,828379,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",9,NA,"D3-F0-G1-X3-hake-age-12"
"9510",4040610,29105400,0,3972520,28955100,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",10,NA,"D3-F0-G1-X3-hake-age-12"
"9511",5326030,2333870,0,4172870,3017850,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",11,NA,"D3-F0-G1-X3-hake-age-12"
"9512",5887600,1700900,0,4209990,633899,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",12,NA,"D3-F0-G1-X3-hake-age-12"
"9513",7450010,3674500,0,5574660,6139970,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",13,NA,"D3-F0-G1-X3-hake-age-12"
"9514",9509380,1639700,0,7711700,1824190,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",14,NA,"D3-F0-G1-X3-hake-age-12"
"9515",10059700,166368,0,8442750,449309,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",15,NA,"D3-F0-G1-X3-hake-age-12"
"9516",9809530,81180,0,8489180,372805,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",16,NA,"D3-F0-G1-X3-hake-age-12"
"9517",9210290,2035720,0,8298980,1303690,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",17,NA,"D3-F0-G1-X3-hake-age-12"
"9518",8289170,99862.9,0,7684760,278649,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",18,NA,"D3-F0-G1-X3-hake-age-12"
"9519",7198250,6631000,0,6818510,7999870,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",19,NA,"D3-F0-G1-X3-hake-age-12"
"9520",6208880,3906430,0,5945610,2421740,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",20,NA,"D3-F0-G1-X3-hake-age-12"
"9521",5395470,202666,0,5181770,446939,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",21,NA,"D3-F0-G1-X3-hake-age-12"
"9522",4973250,2054470,0,4877230,3048870,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",22,NA,"D3-F0-G1-X3-hake-age-12"
"9523",4991860,4102750,0,4961530,3250140,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",23,NA,"D3-F0-G1-X3-hake-age-12"
"9524",4877390,24527900,0,4812770,24712600,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",24,NA,"D3-F0-G1-X3-hake-age-12"
"9525",4586840,2572360,0,4571720,2359900,0,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",25,NA,"D3-F0-G1-X3-hake-age-12"
"9526",4559440,573824,0.195096,4584320,302888,0.179915,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",26,NA,"D3-F0-G1-X3-hake-age-12"
"9527",5065960,2357980,0.195096,5110450,1860240,0.150726,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",27,NA,"D3-F0-G1-X3-hake-age-12"
"9528",5937470,7969900,0.195096,6142920,7875100,0.227294,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",28,NA,"D3-F0-G1-X3-hake-age-12"
"9529",5405650,803722,0.195096,5356060,780471,0.163004,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",29,NA,"D3-F0-G1-X3-hake-age-12"
"9530",4483540,1209030,0.195096,4517910,1398710,0.175218,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",30,NA,"D3-F0-G1-X3-hake-age-12"
"9531",3983220,561036,0.195096,4016450,426323,0.193804,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",31,NA,"D3-F0-G1-X3-hake-age-12"
"9532",3644310,131390,0.195096,3636050,158853,0.205199,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",32,NA,"D3-F0-G1-X3-hake-age-12"
"9533",3022090,445139,0.195096,2976950,443575,0.195402,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",33,NA,"D3-F0-G1-X3-hake-age-12"
"9534",2391190,420721,0.195096,2356660,429814,0.18112,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",34,NA,"D3-F0-G1-X3-hake-age-12"
"9535",1813000,134600,0.195096,1806030,171113,0.227078,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",35,NA,"D3-F0-G1-X3-hake-age-12"
"9536",1343490,56629.9,0.195096,1296280,66000.5,0.18501,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",36,NA,"D3-F0-G1-X3-hake-age-12"
"9537",1006710,4869540,0.195096,982732,4495780,0.191781,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",37,NA,"D3-F0-G1-X3-hake-age-12"
"9538",755190,504957,0.195096,743201,537066,0.199386,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",38,NA,"D3-F0-G1-X3-hake-age-12"
"9539",578953,769603,0.195096,570118,767977,0.151294,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",39,NA,"D3-F0-G1-X3-hake-age-12"
"9540",695708,30279200,0.195096,689795,26623600,0.132917,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",40,NA,"D3-F0-G1-X3-hake-age-12"
"9541",931530,1873690,0.195096,937779,1885160,0.25985,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",41,NA,"D3-F0-G1-X3-hake-age-12"
"9542",1082430,2406110,0.195096,1007630,2211820,0.21135,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",42,NA,"D3-F0-G1-X3-hake-age-12"
"9543",2798080,308471,0.195096,2493200,142018,0.18884,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",43,NA,"D3-F0-G1-X3-hake-age-12"
"9544",5157050,893858,0.195096,4564580,930770,0.167036,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",44,NA,"D3-F0-G1-X3-hake-age-12"
"9545",5655440,2011500,0.195096,5136540,1959280,0.19471,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",45,NA,"D3-F0-G1-X3-hake-age-12"
"9546",5254150,486217,0.195096,4767370,405705,0.199961,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",46,NA,"D3-F0-G1-X3-hake-age-12"
"9547",4493090,134175,0.195096,4053060,162406,0.181881,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",47,NA,"D3-F0-G1-X3-hake-age-12"
"9548",3837340,1291860,0.195096,3525960,1280960,0.17836,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",48,NA,"D3-F0-G1-X3-hake-age-12"
"9549",3288160,325981,0.195096,3082590,233073,0.216537,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",49,NA,"D3-F0-G1-X3-hake-age-12"
"9550",2680360,828822,0.195096,2463790,761573,0.178502,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",50,NA,"D3-F0-G1-X3-hake-age-12"
"9551",2212780,5773520,0.195096,2081460,5271680,0.194426,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",51,NA,"D3-F0-G1-X3-hake-age-12"
"9552",1870990,2476250,0.195096,1764820,2389080,0.161524,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",52,NA,"D3-F0-G1-X3-hake-age-12"
"9553",1590160,2614630,0.195096,1532640,2897010,0.210776,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",53,NA,"D3-F0-G1-X3-hake-age-12"
"9554",1896940,276489,0.195096,1768800,328539,0.165832,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",54,NA,"D3-F0-G1-X3-hake-age-12"
"9555",2480300,3574550,0.195096,2342550,3728770,0.168105,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",55,NA,"D3-F0-G1-X3-hake-age-12"
"9556",2638850,9845000,0.195096,2580500,8180560,0.17508,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",56,NA,"D3-F0-G1-X3-hake-age-12"
"9557",2430730,3016160,0.195096,2462410,2679420,0.179144,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",57,NA,"D3-F0-G1-X3-hake-age-12"
"9558",2227770,2327840,0.195096,2300100,2013350,0.20318,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",58,NA,"D3-F0-G1-X3-hake-age-12"
"9559",2669200,4529370,0.195096,2605900,4306570,0.153914,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",59,NA,"D3-F0-G1-X3-hake-age-12"
"9560",3138370,152350,0.195096,2999810,146685,0.171208,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",60,NA,"D3-F0-G1-X3-hake-age-12"
"9561",2981330,3194270,0.195096,2835980,3378990,0.216831,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",61,NA,"D3-F0-G1-X3-hake-age-12"
"9562",2775420,170435,0.195096,2553560,201643,0.179979,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",62,NA,"D3-F0-G1-X3-hake-age-12"
"9563",2469270,540451,0.195096,2299280,576827,0.176442,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",63,NA,"D3-F0-G1-X3-hake-age-12"
"9564",2079460,3649530,0.195096,1988560,3836820,0.190755,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",64,NA,"D3-F0-G1-X3-hake-age-12"
"9565",1737700,289428,0.195096,1692970,341401,0.176405,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",65,NA,"D3-F0-G1-X3-hake-age-12"
"9566",1353510,18116.6,0.195096,1356320,42075.9,0.173548,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",66,NA,"D3-F0-G1-X3-hake-age-12"
"9567",1166970,1459690,0.195096,1206080,1350950,0.193329,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",67,NA,"D3-F0-G1-X3-hake-age-12"
"9568",1066330,5829710,0.195096,1110960,5404360,0.178533,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",68,NA,"D3-F0-G1-X3-hake-age-12"
"9569",853259,354342,0.195096,906413,416711,0.17819,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",69,NA,"D3-F0-G1-X3-hake-age-12"
"9570",702513,564366,0.195096,749110,678720,0.17596,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",70,NA,"D3-F0-G1-X3-hake-age-12"
"9571",795200,106300,0.195096,817039,160710,0.149713,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",71,NA,"D3-F0-G1-X3-hake-age-12"
"9572",899987,3148270,0.195096,922821,3617700,0.205336,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",72,NA,"D3-F0-G1-X3-hake-age-12"
"9573",789693,3922910,0.195096,795788,3871040,0.197416,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",73,NA,"D3-F0-G1-X3-hake-age-12"
"9574",632443,2685500,0.195096,641176,2563700,0.179293,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",74,NA,"D3-F0-G1-X3-hake-age-12"
"9575",571148,2717210,0.195096,602709,2187540,0.157687,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",75,NA,"D3-F0-G1-X3-hake-age-12"
"9576",652432,940789,0.195096,711079,880990,0.164251,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",76,NA,"D3-F0-G1-X3-hake-age-12"
"9577",737645,13479900,0.195096,798431,12972700,0.164588,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",77,NA,"D3-F0-G1-X3-hake-age-12"
"9578",760671,5032000,0.195096,806789,4564580,0.182644,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",78,NA,"D3-F0-G1-X3-hake-age-12"
"9579",738628,5888610,0.195096,756124,5296370,0.168049,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",79,NA,"D3-F0-G1-X3-hake-age-12"
"9580",922832,286939,0.195096,927828,350497,0.181058,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",80,NA,"D3-F0-G1-X3-hake-age-12"
"9581",1205010,2258690,0.195096,1186850,1950070,0.188741,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",81,NA,"D3-F0-G1-X3-hake-age-12"
"9582",1301370,1469850,0.195096,1258170,1514460,0.177809,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",82,NA,"D3-F0-G1-X3-hake-age-12"
"9583",1261140,3050630,0.195096,1219970,3022960,0.205114,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",83,NA,"D3-F0-G1-X3-hake-age-12"
"9584",1115490,901228,0.195096,1058100,743183,0.202557,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",84,NA,"D3-F0-G1-X3-hake-age-12"
"9585",991597,3343860,0.195096,928571,2798770,0.18295,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",85,NA,"D3-F0-G1-X3-hake-age-12"
"9586",916526,1400070,0.195096,871968,1274180,0.18755,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",86,NA,"D3-F0-G1-X3-hake-age-12"
"9587",866536,1425040,0.195096,829322,1033270,0.173432,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",87,NA,"D3-F0-G1-X3-hake-age-12"
"9588",843104,5185310,0.195096,805831,4729010,0.162318,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",88,NA,"D3-F0-G1-X3-hake-age-12"
"9589",853651,503653,0.195096,816220,390647,0.158963,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",89,NA,"D3-F0-G1-X3-hake-age-12"
"9590",834683,11283400,0.195096,800612,10431900,0.190021,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",90,NA,"D3-F0-G1-X3-hake-age-12"
"9591",924433,2730860,0.195096,861070,2304050,0.175746,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",91,NA,"D3-F0-G1-X3-hake-age-12"
"9592",1057060,1055250,0.195096,981404,968542,0.184368,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",92,NA,"D3-F0-G1-X3-hake-age-12"
"9593",1390510,403424,0.195096,1287950,280814,0.21134,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",93,NA,"D3-F0-G1-X3-hake-age-12"
"9594",1848860,11999800,0.195096,1674970,10242200,0.205876,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",94,NA,"D3-F0-G1-X3-hake-age-12"
"9595",1888040,5649840,0.195096,1679360,5094490,0.19632,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",95,NA,"D3-F0-G1-X3-hake-age-12"
"9596",1721750,1671710,0.195096,1521060,1183240,0.208541,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",96,NA,"D3-F0-G1-X3-hake-age-12"
"9597",1982900,8012660,0.195096,1712130,7258260,0.202166,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",97,NA,"D3-F0-G1-X3-hake-age-12"
"9598",2624770,39617.6,0.195096,2245990,173021,0.20389,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",98,NA,"D3-F0-G1-X3-hake-age-12"
"9599",2857870,289597,0.195096,2421800,1356680,0.199726,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",99,NA,"D3-F0-G1-X3-hake-age-12"
"9600",2996430,1423860,0.195096,2539670,1421210,0.204019,"D3-F0-G1-X3-hake-age",12,"D3","F0","G1","X3","hake-age",100,NA,"D3-F0-G1-X3-hake-age-12"
"9601",5007440,808590,0,5493090,3753970,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",1,NA,"D3-F0-G1-X3-hake-age-13"
"9602",5007190,2925800,0,5493070,1511780,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",2,NA,"D3-F0-G1-X3-hake-age-13"
"9603",4994580,33283100,0,5493760,1512630,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",3,NA,"D3-F0-G1-X3-hake-age-13"
"9604",4852250,7842680,0,5492340,1516710,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",4,NA,"D3-F0-G1-X3-hake-age-13"
"9605",4786070,1402150,0,5374530,1523530,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",5,NA,"D3-F0-G1-X3-hake-age-13"
"9606",6451210,7322050,0,5074940,14876600,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",6,NA,"D3-F0-G1-X3-hake-age-13"
"9607",9204270,11592300,0,4707240,1195740,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",7,NA,"D3-F0-G1-X3-hake-age-13"
"9608",10463900,491769,0,4408050,1036860,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",8,NA,"D3-F0-G1-X3-hake-age-13"
"9609",10775400,5915740,0,4843160,3013270,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",9,NA,"D3-F0-G1-X3-hake-age-13"
"9610",11145800,1169570,0,5639270,2308470,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",10,NA,"D3-F0-G1-X3-hake-age-13"
"9611",11196400,743545,0,5751820,1808300,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",11,NA,"D3-F0-G1-X3-hake-age-13"
"9612",10701700,1026120,0,5577440,621126,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",12,NA,"D3-F0-G1-X3-hake-age-13"
"9613",10015400,2922810,0,5365760,2921940,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",13,NA,"D3-F0-G1-X3-hake-age-13"
"9614",9006470,3934990,0,5080310,2979080,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",14,NA,"D3-F0-G1-X3-hake-age-13"
"9615",7908510,15888100,0,4694730,11623500,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",15,NA,"D3-F0-G1-X3-hake-age-13"
"9616",6990330,32624800,0,4350580,30755000,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",16,NA,"D3-F0-G1-X3-hake-age-13"
"9617",6470650,2883770,0,4241400,1668590,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",17,NA,"D3-F0-G1-X3-hake-age-13"
"9618",7007680,3846660,0,4847860,2326600,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",18,NA,"D3-F0-G1-X3-hake-age-13"
"9619",9518390,316219,0,7192040,451187,0,"D3-F0-G1-X3-hake-age",13,"D3","F0","G1","X3","hake-age",19,NA,"D3-F0-G1-X3-hake-age-13"
